timestamp,hour,day_of_week,month,is_weekend,temperature,humidity,solar_radiation,cloud_cover,energy_demand,solar_generation,battery_soc,battery_power,grid_power
2023-07-10T19:00:00,19,0,7,0,38.99,88.12,2.84,89.12,31.27,0.0,10.11,-0.0,31.27
2023-07-10T20:00:00,20,0,7,0,36.07,81.0,0.0,67.48,30.359,0.005,9.91,-0.0,30.354
2023-07-10T21:00:00,21,0,7,0,36.03,87.3,0.1,83.6,27.404,0.0,10.04,-0.0,27.404
2023-07-10T22:00:00,22,0,7,0,33.8,88.22,0.48,85.81,23.367,0.002,9.9,-0.0,23.365
2023-07-10T23:00:00,23,0,7,0,32.78,81.43,0.0,53.37,19.189,0.013,10.07,-0.0,19.176
2023-07-11T00:00:00,0,1,7,0,29.4,88.3,0.0,89.55,11.901,0.0,10.1,-0.0,11.901
2023-07-11T01:00:00,1,1,7,0,29.99,85.03,0.0,44.11,13.471,0.0,9.6,-0.0,13.471
2023-07-11T02:00:00,2,1,7,0,29.99,83.07,0.0,72.57,12.025,0.016,10.27,-0.0,12.009
2023-07-11T03:00:00,3,1,7,0,30.45,81.86,0.0,64.92,10.306,0.0,10.29,-0.0,10.306
2023-07-11T04:00:00,4,1,7,0,26.12,90.15,0.0,43.61,10.022,0.0,9.69,-0.0,10.022
2023-07-11T05:00:00,5,1,7,0,27.71,88.72,0.0,57.48,13.304,0.017,9.97,-0.0,13.287
2023-07-11T06:00:00,6,1,7,0,31.99,76.77,102.96,51.31,17.062,4.892,9.76,-0.0,12.17
2023-07-11T07:00:00,7,1,7,0,33.4,75.72,235.22,39.34,22.332,11.232,9.68,-0.0,11.1
2023-07-11T08:00:00,8,1,7,0,33.06,73.78,231.21,62.98,24.017,10.835,10.12,-0.0,13.182
2023-07-11T09:00:00,9,1,7,0,33.77,87.27,380.96,53.97,22.878,16.623,10.27,-0.0,6.255
2023-07-11T10:00:00,10,1,7,0,36.96,87.48,301.55,74.4,21.551,13.137,10.0,-0.0,8.414
2023-07-11T11:00:00,11,1,7,0,38.91,76.11,363.1,65.05,21.55,16.432,10.23,-0.0,5.118
2023-07-11T12:00:00,12,1,7,0,39.02,79.72,581.38,31.51,19.667,28.077,17.64,8.41,0.0
2023-07-11T13:00:00,13,1,7,0,40.46,89.26,407.17,55.91,20.597,17.99,14.91,-2.607,0.0
2023-07-11T14:00:00,14,1,7,0,42.91,71.59,360.3,64.57,23.698,16.396,9.94,-5.13,2.172
2023-07-11T15:00:00,15,1,7,0,43.84,73.07,379.46,47.05,23.169,16.462,9.88,-0.0,6.707
2023-07-11T16:00:00,16,1,7,0,43.36,72.22,203.14,71.2,25.856,9.572,10.06,-0.0,16.284
2023-07-11T17:00:00,17,1,7,0,39.84,84.72,170.01,57.97,27.402,7.687,10.16,-0.0,19.715
2023-07-11T18:00:00,18,1,7,0,39.61,76.38,105.59,36.33,29.71,4.57,9.83,-0.0,25.14
2023-07-11T19:00:00,19,1,7,0,39.07,77.31,1.53,50.6,32.694,0.014,9.8,-0.0,32.68
2023-07-11T20:00:00,20,1,7,0,36.02,85.82,0.0,75.31,29.513,0.005,10.13,-0.0,29.508
2023-07-11T21:00:00,21,1,7,0,35.3,80.24,1.03,61.59,28.273,0.01,9.95,-0.0,28.263
2023-07-11T22:00:00,22,1,7,0,32.34,83.69,0.0,68.54,22.934,0.013,10.12,-0.0,22.921
2023-07-11T23:00:00,23,1,7,0,33.49,89.22,0.0,87.13,21.525,0.0,9.88,-0.0,21.525
2023-07-12T00:00:00,0,2,7,0,29.53,83.05,2.61,60.98,14.325,0.008,9.9,-0.0,14.317
2023-07-12T01:00:00,1,2,7,0,27.64,88.32,0.0,84.46,11.461,0.0,10.15,-0.0,11.461
2023-07-12T02:00:00,2,2,7,0,28.34,86.93,1.93,67.37,13.556,0.0,10.12,-0.0,13.556
2023-07-12T03:00:00,3,2,7,0,31.74,89.15,3.53,86.32,13.085,0.021,10.21,-0.0,13.064
2023-07-12T04:00:00,4,2,7,0,28.54,92.4,0.0,79.29,12.368,0.045,9.97,-0.0,12.323
2023-07-12T05:00:00,5,2,7,0,28.69,85.93,0.0,37.28,12.396,0.004,10.19,-0.0,12.392
2023-07-12T06:00:00,6,2,7,0,30.22,78.34,85.6,61.75,16.606,3.713,10.07,-0.0,12.893
2023-07-12T07:00:00,7,2,7,0,32.87,93.68,121.0,76.79,22.307,5.655,10.06,-0.0,16.652
2023-07-12T08:00:00,8,2,7,0,29.98,90.89,147.4,92.55,21.541,6.843,9.87,-0.0,14.698
2023-07-12T09:00:00,9,2,7,0,34.15,82.57,301.45,65.39,23.924,14.026,10.1,-0.0,9.898
2023-07-12T10:00:00,10,2,7,0,39.82,75.35,381.14,57.14,24.249,17.088,9.96,-0.0,7.161
2023-07-12T11:00:00,11,2,7,0,40.25,92.48,284.94,76.5,23.551,12.755,10.28,-0.0,10.796
2023-07-12T12:00:00,12,2,7,0,38.17,93.96,382.55,66.4,21.507,17.575,10.0,-0.0,3.932
2023-07-12T13:00:00,13,2,7,0,39.4,94.35,248.02,89.89,20.803,11.003,9.97,-0.0,9.8
2023-07-12T14:00:00,14,2,7,0,41.47,84.82,188.2,92.17,21.562,9.019,10.19,-0.0,12.543
2023-07-12T15:00:00,15,2,7,0,42.16,81.64,284.6,66.01,25.004,12.295,10.01,-0.0,12.709
2023-07-12T16:00:00,16,2,7,0,44.17,90.7,118.33,95.56,24.126,5.508,9.87,-0.0,18.618
2023-07-12T17:00:00,17,2,7,0,41.33,82.01,122.59,84.95,25.462,5.261,9.77,-0.0,20.201
2023-07-12T18:00:00,18,2,7,0,38.51,89.72,11.34,100.0,29.752,0.51,9.87,-0.0,29.242
2023-07-12T19:00:00,19,2,7,0,39.94,85.76,0.0,89.27,32.535,0.0,9.73,-0.0,32.535
2023-07-12T20:00:00,20,2,7,0,36.16,95.44,0.44,83.54,30.195,0.0,9.99,-0.0,30.195
2023-07-12T21:00:00,21,2,7,0,33.16,92.89,0.57,71.63,24.268,0.0,10.13,-0.0,24.268
2023-07-12T22:00:00,22,2,7,0,30.87,90.53,1.16,100.0,20.45,0.015,9.91,-0.0,20.435
2023-07-12T23:00:00,23,2,7,0,29.89,94.25,2.09,65.79,19.57,0.002,10.38,-0.0,19.568
2023-07-13T00:00:00,0,3,7,0,28.88,86.43,0.0,60.87,14.117,0.0,9.79,-0.0,14.117
2023-07-13T01:00:00,1,3,7,0,27.49,85.48,2.81,67.55,12.039,0.0,10.08,-0.0,12.039
2023-07-13T02:00:00,2,3,7,0,28.97,85.72,0.0,65.85,9.968,0.015,10.07,-0.0,9.953
2023-07-13T03:00:00,3,3,7,0,26.23,93.94,0.55,96.23,9.689,0.002,9.94,-0.0,9.687
2023-07-13T04:00:00,4,3,7,0,23.34,88.54,0.0,80.65,10.228,0.0,9.98,-0.0,10.228
2023-07-13T05:00:00,5,3,7,0,27.96,90.06,0.0,98.82,11.779,0.022,10.25,-0.0,11.757
2023-07-13T06:00:00,6,3,7,0,28.62,85.24,22.06,100.0,15.533,1.034,10.16,-0.0,14.499
2023-07-13T07:00:00,7,3,7,0,30.29,86.89,84.99,96.41,20.698,3.774,10.14,-0.0,16.924
2023-07-13T08:00:00,8,3,7,0,34.23,87.71,204.55,81.08,23.357,9.392,9.86,-0.0,13.965
2023-07-13T09:00:00,9,3,7,0,33.2,90.93,246.26,71.86,24.659,11.522,10.07,-0.0,13.137
2023-07-13T10:00:00,10,3,7,0,37.86,84.14,437.37,47.96,23.065,19.71,10.12,-0.0,3.355
2023-07-13T11:00:00,11,3,7,0,37.94,84.45,358.88,66.41,20.525,16.18,10.13,-0.0,4.345
2023-07-13T12:00:00,12,3,7,0,39.23,76.39,283.73,82.79,19.072,13.724,9.79,-0.0,5.348
2023-07-13T13:00:00,13,3,7,0,38.71,77.44,393.61,65.57,21.151,17.898,10.05,-0.0,3.253
2023-07-13T14:00:00,14,3,7,0,40.7,79.4,362.73,63.78,20.402,16.239,10.05,-0.0,4.163
2023-07-13T15:00:00,15,3,7,0,40.52,84.55,327.93,58.79,22.662,14.25,10.17,-0.0,8.412
2023-07-13T16:00:00,16,3,7,0,41.3,78.7,211.99,73.31,23.251,9.511,9.96,-0.0,13.74
2023-07-13T17:00:00,17,3,7,0,40.56,74.09,163.92,61.96,26.871,7.255,9.83,-0.0,19.616
2023-07-13T18:00:00,18,3,7,0,38.67,92.87,45.82,91.3,27.9,2.21,9.86,-0.0,25.69
2023-07-13T19:00:00,19,3,7,0,39.24,78.49,0.0,70.31,32.039,0.008,10.05,-0.0,32.031
2023-07-13T20:00:00,20,3,7,0,36.13,78.0,0.32,68.74,30.431,0.0,10.17,-0.0,30.431
2023-07-13T21:00:00,21,3,7,0,33.86,83.03,0.0,48.75,26.843,0.002,9.95,-0.0,26.841
2023-07-13T22:00:00,22,3,7,0,33.28,85.55,0.0,72.7,23.713,0.0,10.04,-0.0,23.713
2023-07-13T23:00:00,23,3,7,0,31.07,80.21,0.0,44.02,19.162,0.007,9.69,-0.0,19.155
2023-07-14T00:00:00,0,4,7,0,28.47,90.05,0.0,83.4,14.173,0.057,9.68,-0.0,14.116
2023-07-14T01:00:00,1,4,7,0,29.22,82.19,0.0,64.62,10.267,0.023,10.07,-0.0,10.244
2023-07-14T02:00:00,2,4,7,0,28.85,86.67,0.0,79.32,13.1,0.0,10.07,-0.0,13.1
2023-07-14T03:00:00,3,4,7,0,26.75,89.81,1.26,76.69,11.09,0.006,10.11,-0.0,11.084
2023-07-14T04:00:00,4,4,7,0,26.33,82.64,1.69,94.01,10.184,0.012,9.69,-0.0,10.172
2023-07-14T05:00:00,5,4,7,0,27.97,90.61,0.0,53.46,13.611,0.013,10.22,-0.0,13.598
2023-07-14T06:00:00,6,4,7,0,31.49,78.55,69.57,63.57,19.653,3.365,9.92,-0.0,16.288
2023-07-14T07:00:00,7,4,7,0,31.01,76.57,245.58,34.12,22.429,10.828,9.91,-0.0,11.601
2023-07-14T08:00:00,8,4,7,0,36.72,85.81,274.35,52.05,25.264,13.294,10.1,-0.0,11.97
2023-07-14T09:00:00,9,4,7,0,36.55,80.94,437.01,33.29,25.248,19.436,10.01,-0.0,5.812
2023-07-14T10:00:00,10,4,7,0,37.89,80.68,419.87,52.53,24.061,19.494,10.25,-0.0,4.567
2023-07-14T11:00:00,11,4,7,0,38.86,71.13,454.11,52.29,21.548,21.039,10.11,-0.0,0.509
2023-07-14T12:00:00,12,4,7,0,42.58,72.48,574.2,38.18,23.132,24.632,11.61,1.5,0.0
2023-07-14T13:00:00,13,4,7,0,39.65,73.9,653.17,23.89,21.368,29.99,19.25,8.622,0.0
2023-07-14T14:00:00,14,4,7,0,36.56,76.1,565.05,24.84,18.186,26.024,26.71,7.838,0.0
2023-07-14T15:00:00,15,4,7,0,40.87,82.43,398.51,40.03,23.709,18.31,20.79,-5.399,0.0
2023-07-14T16:00:00,16,4,7,0,41.44,87.5,286.01,47.43,24.398,13.369,10.08,-11.029,0.0
2023-07-14T17:00:00,17,4,7,0,41.0,78.31,236.54,30.55,26.938,10.93,9.8,-0.095,15.913
2023-07-14T18:00:00,18,4,7,0,39.88,77.73,81.4,60.93,28.987,3.563,10.02,-0.0,25.424
2023-07-14T19:00:00,19,4,7,0,38.82,83.91,0.63,39.95,31.729,0.0,10.03,-0.0,31.729
2023-07-14T20:00:00,20,4,7,0,37.04,71.34,0.33,9.71,32.047,0.0,10.14,-0.0,32.047
2023-07-14T21:00:00,21,4,7,0,35.87,64.24,0.0,25.9,28.034,0.0,10.04,-0.0,28.034
2023-07-14T22:00:00,22,4,7,0,32.0,75.47,1.35,40.79,22.816,0.0,9.89,-0.0,22.816
2023-07-14T23:00:00,23,4,7,0,30.34,70.01,1.71,35.69,18.155,0.0,9.93,-0.0,18.155
2023-07-15T00:00:00,0,5,7,1,32.87,82.81,1.59,64.07,15.721,0.0,10.03,-0.0,15.721
2023-07-15T01:00:00,1,5,7,1,29.33,82.12,2.62,39.6,11.06,0.013,9.9,-0.0,11.047
2023-07-15T02:00:00,2,5,7,1,27.54,78.09,1.5,53.34,11.784,0.042,10.18,-0.0,11.742
2023-07-15T03:00:00,3,5,7,1,27.89,80.85,0.0,48.37,10.709,0.021,9.94,-0.0,10.688
2023-07-15T04:00:00,4,5,7,1,28.62,77.41,0.03,47.22,11.799,0.0,10.15,-0.0,11.799
2023-07-15T05:00:00,5,5,7,1,28.53,82.34,0.58,36.44,9.9,0.031,9.9,-0.0,9.869
2023-07-15T06:00:00,6,5,7,1,28.46,79.2,101.85,39.47,16.401,4.818,10.09,-0.0,11.583
2023-07-15T07:00:00,7,5,7,1,29.64,89.21,212.61,48.43,15.978,10.411,9.97,-0.0,5.567
2023-07-15T08:00:00,8,5,7,1,32.81,83.41,271.53,49.42,19.758,12.399,10.18,-0.0,7.359
2023-07-15T09:00:00,9,5,7,1,33.86,91.56,344.75,59.71,21.614,16.028,10.29,-0.0,5.586
2023-07-15T10:00:00,10,5,7,1,38.83,79.15,361.6,63.83,24.497,16.91,10.03,-0.0,7.587
2023-07-15T11:00:00,11,5,7,1,37.88,86.64,628.6,23.66,25.145,27.398,12.36,2.253,0.0
2023-07-15T12:00:00,12,5,7,1,40.14,73.56,704.56,16.17,27.014,34.242,18.7,7.228,0.0
2023-07-15T13:00:00,13,5,7,1,39.22,77.26,444.43,55.17,24.76,19.705,13.7,-5.055,0.0
2023-07-15T14:00:00,14,5,7,1,40.0,88.36,516.01,34.09,25.176,22.914,11.39,-2.262,0.0
2023-07-15T15:00:00,15,5,7,1,41.5,67.62,399.17,42.59,25.379,17.908,9.85,-1.406,6.065
2023-07-15T16:00:00,16,5,7,1,41.56,72.6,372.85,33.47,25.349,17.144,10.22,-0.0,8.205
2023-07-15T17:00:00,17,5,7,1,40.42,66.99,232.59,28.98,26.604,10.782,10.02,-0.0,15.822
2023-07-15T18:00:00,18,5,7,1,40.67,64.56,124.58,19.44,26.113,5.899,9.94,-0.0,20.214
2023-07-15T19:00:00,19,5,7,1,37.37,66.78,2.28,29.77,24.765,0.02,9.89,-0.0,24.745
2023-07-15T20:00:00,20,5,7,1,38.07,83.96,0.0,57.44,25.539,0.016,10.28,-0.0,25.523
2023-07-15T21:00:00,21,5,7,1,34.53,75.67,0.0,54.02,23.613,0.0,9.98,-0.0,23.613
2023-07-15T22:00:00,22,5,7,1,31.38,83.29,0.0,57.5,18.805,0.0,9.98,-0.0,18.805
2023-07-15T23:00:00,23,5,7,1,31.84,88.59,1.31,56.29,20.713,0.013,10.15,-0.0,20.7
2023-07-16T00:00:00,0,6,7,1,30.84,90.11,0.31,77.06,14.24,0.044,10.23,-0.0,14.196
2023-07-16T01:00:00,1,6,7,1,29.99,86.14,0.0,49.08,13.127,0.03,9.92,-0.0,13.097
2023-07-16T02:00:00,2,6,7,1,28.5,84.41,1.16,5.42,10.195,0.013,10.09,-0.0,10.182
2023-07-16T03:00:00,3,6,7,1,27.63,90.41,0.0,29.05,11.044,0.004,10.09,-0.0,11.04
2023-07-16T04:00:00,4,6,7,1,27.1,78.81,0.0,45.18,9.618,0.016,9.97,-0.0,9.602
2023-07-16T05:00:00,5,6,7,1,28.87,85.85,2.0,40.75,10.602,0.012,9.94,-0.0,10.59
2023-07-16T06:00:00,6,6,7,1,30.54,82.72,99.48,51.2,13.955,4.626,9.91,-0.0,9.329
2023-07-16T07:00:00,7,6,7,1,30.32,81.21,226.71,36.1,16.0,11.028,10.16,-0.0,4.972
2023-07-16T08:00:00,8,6,7,1,34.15,76.18,259.59,62.12,19.044,11.456,10.04,-0.0,7.588
2023-07-16T09:00:00,9,6,7,1,33.55,85.26,189.11,87.81,21.332,8.805,10.01,-0.0,12.527
2023-07-16T10:00:00,10,6,7,1,36.07,82.44,259.91,74.64,24.676,11.642,9.89,-0.0,13.034
2023-07-16T11:00:00,11,6,7,1,39.47,90.78,302.64,80.91,25.796,14.634,10.16,-0.0,11.162
2023-07-16T12:00:00,12,6,7,1,40.07,77.91,282.71,83.48,23.231,12.503,10.05,-0.0,10.728
2023-07-16T13:00:00,13,6,7,1,39.3,74.66,172.45,100.0,24.588,7.796,9.87,-0.0,16.792
2023-07-16T14:00:00,14,6,7,1,40.75,83.43,242.76,84.49,25.283,10.604,9.95,-0.0,14.679
2023-07-16T15:00:00,15,6,7,1,40.92,79.41,138.32,100.0,23.806,6.024,10.11,-0.0,17.782
2023-07-16T16:00:00,16,6,7,1,37.13,83.16,203.71,73.86,22.483,9.279,9.74,-0.0,13.204
2023-07-16T17:00:00,17,6,7,1,39.26,84.02,166.61,60.73,24.221,7.637,9.99,-0.0,16.584
2023-07-16T18:00:00,18,6,7,1,39.21,80.94,65.13,65.36,23.712,3.058,10.13,-0.0,20.654
2023-07-16T19:00:00,19,6,7,1,36.77,83.31,0.0,83.26,25.844,0.032,10.04,-0.0,25.812
2023-07-16T20:00:00,20,6,7,1,37.17,79.71,0.22,51.57,24.773,0.0,10.11,-0.0,24.773
2023-07-16T21:00:00,21,6,7,1,36.46,88.85,0.0,76.44,23.863,0.002,9.69,-0.0,23.861
2023-07-16T22:00:00,22,6,7,1,31.96,80.73,0.0,72.56,21.109,0.016,9.8,-0.0,21.093
2023-07-16T23:00:00,23,6,7,1,30.5,93.09,0.49,86.82,16.671,0.03,10.13,-0.0,16.641
2023-07-17T00:00:00,0,0,7,0,30.39,86.16,0.0,97.99,14.902,0.04,10.06,-0.0,14.862
2023-07-17T01:00:00,1,0,7,0,28.27,92.62,2.53,79.7,10.238,0.0,9.96,-0.0,10.238
2023-07-17T02:00:00,2,0,7,0,28.1,77.99,1.51,53.1,12.377,0.0,10.04,-0.0,12.377
2023-07-17T03:00:00,3,0,7,0,27.51,88.89,0.33,54.05,11.295,0.0,10.09,-0.0,11.295
2023-07-17T04:00:00,4,0,7,0,31.31,85.51,0.0,66.94,11.379,0.0,9.93,-0.0,11.379
2023-07-17T05:00:00,5,0,7,0,25.96,90.76,0.0,75.66,12.89,0.035,9.9,-0.0,12.855
2023-07-17T06:00:00,6,0,7,0,29.14,94.64,29.69,84.45,15.366,1.329,9.8,-0.0,14.037
2023-07-17T07:00:00,7,0,7,0,30.14,82.21,165.66,64.61,19.524,7.883,10.22,-0.0,11.641
2023-07-17T08:00:00,8,0,7,0,31.97,85.87,217.9,69.23,20.99,10.656,10.01,-0.0,10.334
2023-07-17T09:00:00,9,0,7,0,35.39,81.71,414.19,43.08,25.262,18.553,10.23,-0.0,6.709
2023-07-17T10:00:00,10,0,7,0,37.53,82.2,313.77,74.28,22.53,13.378,9.8,-0.0,9.152
2023-07-17T11:00:00,11,0,7,0,37.83,85.46,392.31,63.23,21.88,18.234,10.02,-0.0,3.646
2023-07-17T12:00:00,12,0,7,0,38.48,87.57,234.88,92.56,20.641,10.011,9.82,-0.0,10.63
2023-07-17T13:00:00,13,0,7,0,40.4,79.34,339.71,75.07,19.881,14.46,10.26,-0.0,5.421
2023-07-17T14:00:00,14,0,7,0,40.65,88.0,326.48,72.38,22.446,13.85,10.41,-0.0,8.596
2023-07-17T15:00:00,15,0,7,0,40.88,88.52,126.76,100.0,22.901,5.299,10.19,-0.0,17.602
2023-07-17T16:00:00,16,0,7,0,40.37,81.78,82.09,100.0,23.181,3.835,9.83,-0.0,19.346
2023-07-17T17:00:00,17,0,7,0,41.2,79.92,92.22,90.99,28.17,4.16,9.83,-0.0,24.01
2023-07-17T18:00:00,18,0,7,0,39.62,85.31,34.71,100.0,29.536,1.682,9.99,-0.0,27.854
2023-07-17T19:00:00,19,0,7,0,35.89,84.64,0.0,59.66,29.519,0.004,10.02,-0.0,29.515
2023-07-17T20:00:00,20,0,7,0,34.1,70.67,1.82,48.64,29.19,0.025,10.08,-0.0,29.165
2023-07-17T21:00:00,21,0,7,0,32.5,80.73,0.27,62.71,25.511,0.0,10.07,-0.0,25.511
2023-07-17T22:00:00,22,0,7,0,33.56,80.52,0.48,57.74,21.263,0.009,10.0,-0.0,21.254
2023-07-17T23:00:00,23,0,7,0,31.25,76.48,1.53,50.99,15.792,0.0,9.97,-0.0,15.792
2023-07-18T00:00:00,0,1,7,0,30.09,80.57,2.45,60.17,15.156,0.0,9.88,-0.0,15.156
2023-07-18T01:00:00,1,1,7,0,26.84,86.41,2.19,48.56,12.415,0.0,10.1,-0.0,12.415
2023-07-18T02:00:00,2,1,7,0,29.71,82.28,0.82,52.44,12.899,0.0,9.64,-0.0,12.899
2023-07-18T03:00:00,3,1,7,0,25.88,87.65,0.0,71.59,11.048,0.022,10.01,-0.0,11.026
2023-07-18T04:00:00,4,1,7,0,28.46,78.34,0.65,51.26,10.468,0.001,10.03,-0.0,10.467
2023-07-18T05:00:00,5,1,7,0,28.72,86.2,0.0,65.76,12.726,0.022,9.97,-0.0,12.704
2023-07-18T06:00:00,6,1,7,0,28.84,78.92,62.29,60.7,15.575,2.959,10.12,-0.0,12.616
2023-07-18T07:00:00,7,1,7,0,31.11,91.85,178.96,56.46,21.855,8.771,10.15,-0.0,13.084
2023-07-18T08:00:00,8,1,7,0,32.76,95.74,206.13,78.95,24.692,9.345,10.03,-0.0,15.347
2023-07-18T09:00:00,9,1,7,0,38.66,82.15,208.15,83.83,25.986,9.377,10.35,-0.0,16.609
2023-07-18T10:00:00,10,1,7,0,36.35,79.58,271.71,79.92,22.865,12.493,9.9,-0.0,10.372
2023-07-18T11:00:00,11,1,7,0,40.43,86.48,310.39,74.95,23.723,13.537,9.93,-0.0,10.186
2023-07-18T12:00:00,12,1,7,0,40.23,82.43,475.0,55.97,21.353,21.076,9.94,-0.0,0.277
2023-07-18T13:00:00,13,1,7,0,39.22,88.46,478.48,49.72,19.291,22.242,12.88,2.951,0.0
2023-07-18T14:00:00,14,1,7,0,39.24,92.57,318.34,68.3,21.248,13.994,10.05,-2.715,4.539
2023-07-18T15:00:00,15,1,7,0,43.02,64.76,455.81,35.69,22.162,22.273,9.81,0.111,0.0
2023-07-18T16:00:00,16,1,7,0,38.89,87.66,216.5,67.04,22.005,10.377,9.95,-0.102,11.526
2023-07-18T17:00:00,17,1,7,0,41.74,82.46,107.16,88.87,27.698,4.829,9.91,-0.0,22.869
2023-07-18T18:00:00,18,1,7,0,39.31,84.39,82.5,67.12,30.343,3.809,10.25,-0.0,26.534
2023-07-18T19:00:00,19,1,7,0,34.58,90.28,1.18,81.38,29.768,0.0,9.88,-0.0,29.768
2023-07-18T20:00:00,20,1,7,0,35.49,89.23,0.0,79.11,29.05,0.024,10.0,-0.0,29.026
2023-07-18T21:00:00,21,1,7,0,36.45,85.01,1.36,45.75,31.153,0.02,9.76,-0.0,31.133
2023-07-18T22:00:00,22,1,7,0,32.04,81.63,0.07,59.06,21.485,0.0,10.02,-0.0,21.485
2023-07-18T23:00:00,23,1,7,0,32.47,78.26,0.58,51.23,19.864,0.005,10.28,-0.0,19.859
2023-07-19T00:00:00,0,2,7,0,28.85,92.63,0.0,62.45,12.02,0.008,9.88,-0.0,12.012
2023-07-19T01:00:00,1,2,7,0,26.5,84.37,0.0,67.36,10.136,0.024,10.14,-0.0,10.112
2023-07-19T02:00:00,2,2,7,0,27.59,95.43,0.67,53.96,10.39,0.001,9.97,-0.0,10.389
2023-07-19T03:00:00,3,2,7,0,28.22,80.34,0.0,43.21,9.69,0.008,10.0,-0.0,9.682
2023-07-19T04:00:00,4,2,7,0,27.52,84.47,0.0,55.41,10.775,0.0,10.09,-0.0,10.775
2023-07-19T05:00:00,5,2,7,0,30.31,80.55,0.0,33.12,13.072,0.0,9.81,-0.0,13.072
2023-07-19T06:00:00,6,2,7,0,27.65,76.9,94.57,44.12,15.939,4.552,9.88,-0.0,11.387
2023-07-19T07:00:00,7,2,7,0,31.66,73.91,217.3,38.77,20.737,10.123,9.86,-0.0,10.614
2023-07-19T08:00:00,8,2,7,0,32.72,88.13,263.23,55.76,25.334,12.777,10.25,-0.0,12.557
2023-07-19T09:00:00,9,2,7,0,32.12,76.49,311.95,63.67,23.094,14.765,10.16,-0.0,8.329
2023-07-19T10:00:00,10,2,7,0,34.32,95.17,424.48,55.01,21.129,20.294,10.15,-0.0,0.835
2023-07-19T11:00:00,11,2,7,0,37.24,82.77,343.23,70.14,20.674,15.508,10.15,-0.0,5.166
2023-07-19T12:00:00,12,2,7,0,41.05,71.77,537.8,41.95,21.392,23.7,12.24,2.308,0.0
2023-07-19T13:00:00,13,2,7,0,40.44,79.58,519.76,43.43,21.373,23.127,13.49,1.754,0.0
2023-07-19T14:00:00,14,2,7,0,37.98,66.61,468.94,44.04,21.7,21.564,13.51,-0.136,0.0
2023-07-19T15:00:00,15,2,7,0,37.72,75.49,442.73,31.38,19.964,20.959,14.48,0.995,0.0
2023-07-19T16:00:00,16,2,7,0,41.86,75.79,320.71,44.25,24.704,15.409,10.02,-4.516,4.779
2023-07-19T17:00:00,17,2,7,0,39.19,75.04,141.13,64.86,25.147,6.429,9.85,-0.0,18.718
2023-07-19T18:00:00,18,2,7,0,41.27,72.78,87.05,36.24,28.011,4.161,9.79,-0.0,23.85
2023-07-19T19:00:00,19,2,7,0,36.06,86.9,0.51,39.35,31.152,0.0,9.84,-0.0,31.152
2023-07-19T20:00:00,20,2,7,0,36.33,83.85,2.26,64.74,31.812,0.012,9.89,-0.0,31.8
2023-07-19T21:00:00,21,2,7,0,35.72,84.57,0.0,60.15,28.167,0.0,9.94,-0.0,28.167
2023-07-19T22:00:00,22,2,7,0,30.93,85.09,0.0,85.58,24.017,0.003,10.06,-0.0,24.014
2023-07-19T23:00:00,23,2,7,0,30.25,80.86,1.58,72.77,17.747,0.0,9.98,-0.0,17.747
2023-07-20T00:00:00,0,3,7,0,29.2,86.57,0.02,70.93,11.87,0.001,10.18,-0.0,11.869
2023-07-20T01:00:00,1,3,7,0,29.23,78.8,1.11,93.1,13.149,0.019,10.09,-0.0,13.13
2023-07-20T02:00:00,2,3,7,0,27.94,86.17,0.0,92.16,11.703,0.004,9.95,-0.0,11.699
2023-07-20T03:00:00,3,3,7,0,28.78,78.94,0.0,52.23,11.692,0.0,10.07,-0.0,11.692
2023-07-20T04:00:00,4,3,7,0,27.11,76.93,1.23,58.89,9.482,0.009,9.98,-0.0,9.473
2023-07-20T05:00:00,5,3,7,0,27.23,90.05,1.01,57.22,11.755,0.034,9.91,-0.0,11.721
2023-07-20T06:00:00,6,3,7,0,32.18,84.64,63.47,65.24,16.283,2.915,10.01,-0.0,13.368
2023-07-20T07:00:00,7,3,7,0,30.04,88.58,82.72,100.0,22.842,3.667,10.06,-0.0,19.175
2023-07-20T08:00:00,8,3,7,0,31.71,90.77,189.89,77.67,22.582,8.341,10.15,-0.0,14.241
2023-07-20T09:00:00,9,3,7,0,34.89,77.16,249.61,75.78,22.962,11.836,10.33,-0.0,11.126
2023-07-20T10:00:00,10,3,7,0,35.91,77.11,328.9,69.21,22.027,14.81,10.19,-0.0,7.217
2023-07-20T11:00:00,11,3,7,0,36.54,89.53,354.3,72.28,20.436,16.374,9.85,-0.0,4.062
2023-07-20T12:00:00,12,3,7,0,37.67,91.36,488.68,49.83,20.681,21.716,10.71,1.035,0.0
2023-07-20T13:00:00,13,3,7,0,38.91,83.61,439.32,55.95,20.257,19.811,10.7,-0.446,0.0
2023-07-20T14:00:00,14,3,7,0,40.33,83.17,351.04,65.29,20.598,15.637,9.98,-0.506,4.455
2023-07-20T15:00:00,15,3,7,0,37.43,75.8,400.64,40.62,19.997,17.835,9.89,-0.0,2.162
2023-07-20T16:00:00,16,3,7,0,42.5,78.77,193.36,78.29,24.216,9.005,10.24,-0.0,15.211
2023-07-20T17:00:00,17,3,7,0,39.67,80.91,171.53,55.95,27.789,8.106,9.97,-0.0,19.683
2023-07-20T18:00:00,18,3,7,0,39.12,89.99,43.75,76.28,29.551,2.026,9.98,-0.0,27.525
